scenario_id,time_min,agent_id,room_id,room_name,x,y,activity,clo,duration_mins,pmv,ppd,met,air_temp,mean_radiant_temp,humidity,air_velocity,lux,noise_db,position_error,environment_error,computed_error
young_mixed_t22p0_rh80,0.0,resident_03,room_2,Primary Bedroom,28,6,seated,0.55,0.0,-2.43,91.8,0.79,22.0,23.0,80.0,0.08,300.0,40.0,,,
young_mixed_t22p0_rh80,0.0,resident_04,room_3,Kitchen,3,6,standing,0.45,0.0,-2.58,94.9,0.88,22.0,22.0,80.0,0.15,300.0,40.0,,,
young_mixed_t22p0_rh80,0.0,resident_05,room_4,Breakfast Nook,7,5,seated,0.55,0.0,-2.7,96.7,0.8,22.0,22.0,80.0,0.12,300.0,40.0,,,
young_mixed_t22p0_rh80,0.0,resident_06,room_5,Powder Room,15,5,standing,0.45,0.0,-1.57,54.7,0.98,22.0,22.0,80.0,0.1,300.0,40.0,,,
young_mixed_t22p0_rh80,0.0,resident_07,room_6,Study,25,5,seated,0.55,0.0,-2.57,94.8,0.81,22.0,22.0,80.0,0.12,300.0,40.0,,,
young_mixed_t22p0_rh80,0.0,resident_08,room_11,Family Lounge West,12,10,seated,0.55,0.0,-2.47,92.8,0.82,22.0,22.0,80.0,0.12,300.0,40.0,,,
young_mixed_t22p0_rh80,0.0,resident_09,room_12,Family Lounge East,19,10,seated,0.55,0.0,-2.42,91.6,0.79,22.0,23.5,80.0,0.12,300.0,40.0,,,
young_mixed_t22p0_rh80,0.0,resident_10,room_8,Entry Closet,2,8,standing,0.45,0.0,-1.63,57.8,0.98,22.0,22.0,80.0,0.1,300.0,40.0,,,
young_mixed_t22p0_rh80,0.0,resident_11,room_9,Service Vestibule,3,11,standing,0.45,0.0,-1.46,48.7,0.96,22.0,23.5,80.0,0.1,300.0,40.0,,,
young_mixed_t22p0_rh80,0.0,resident_12,room_14,Guest Room,8,10,seated,0.55,0.0,-2.25,86.5,0.8,22.0,23.5,80.0,0.08,300.0,40.0,,,
young_mixed_t22p0_rh80,0.0,resident_13,room_15,Bath 2,22,10,standing,0.45,0.0,-1.16,33.1,1.0,22.0,23.5,90.0,0.08,300.0,40.0,,,
young_mixed_t22p0_rh80,0.0,resident_14,room_21,Bedroom 1,13,18,seated,0.55,0.0,-2.19,84.6,0.81,22.0,23.5,80.0,0.08,300.0,40.0,,,
young_mixed_t22p0_rh80,0.0,resident_15,room_22,Bedroom 2,18,18,seated,0.55,0.0,-3.03,99.2,0.72,22.0,23.5,80.0,0.08,300.0,40.0,,,
young_mixed_t22p0_rh80,0.0,resident_16,room_16,Bedroom 3,25,10,seated,0.55,0.0,-2.3,88.2,0.79,22.0,23.5,80.0,0.08,300.0,40.0,,,
young_mixed_t22p0_rh80,0.0,resident_17,room_19,West Bedroom Hall,14,13,standing,0.55,0.0,-2.22,85.8,0.84,22.0,22.0,80.0,0.1,300.0,40.0,,,
young_mixed_t22p0_rh80,0.0,resident_18,room_20,East Bedroom Hall,17,13,standing,0.55,0.0,-1.23,36.7,0.98,22.0,22.0,80.0,0.1,300.0,40.0,,,
young_mixed_t22p0_rh80,0.0,resident_19,room_17,Laundry,5,11,standing,0.45,0.0,-1.37,43.9,0.96,22.0,23.5,90.0,0.08,300.0,40.0,,,
young_mixed_t22p0_rh80,0.0,resident_20,room_18,Ensuite Bath,28,11,standing,0.45,0.0,-2.25,86.6,0.88,22.0,22.0,90.0,0.08,300.0,40.0,,,
young_mixed_t22p0_rh80,0.0,resident_21,room_23,Shared Bath,15,17,standing,0.45,0.0,-1.68,60.6,0.96,22.0,22.0,90.0,0.08,300.0,40.0,,,
young_mixed_t23p5_rh35,0.0,resident_01,room_0,Living Room,12,5,seated,0.55,0.0,-3.07,99.4,0.73,23.5,23.5,35.0,0.12,300.0,40.0,,,
young_mixed_t23p5_rh35,0.0,resident_02,room_1,Dining Room,20,5,seated,0.55,0.0,-3.37,99.9,0.7,23.5,23.5,35.0,0.12,300.0,40.0,,,
young_mixed_t23p5_rh35,0.0,resident_03,room_2,Primary Bedroom,28,6,seated,0.55,0.0,-2.21,85.1,0.79,23.5,24.0,35.0,0.08,300.0,40.0,,,
young_mixed_t23p5_rh35,0.0,resident_04,room_3,Kitchen,3,6,standing,0.45,0.0,-2.25,86.6,0.88,23.5,23.5,35.0,0.15,300.0,40.0,,,
young_mixed_t23p5_rh35,0.0,resident_05,room_4,Breakfast Nook,7,5,seated,0.55,0.0,-2.4,91.1,0.8,23.5,23.5,35.0,0.12,300.0,40.0,,,
young_mixed_t23p5_rh35,0.0,resident_06,room_5,Powder Room,15,5,standing,0.45,0.0,-1.29,39.7,0.98,23.5,23.5,35.0,0.1,300.0,40.0,,,
young_mixed_t23p5_rh35,0.0,resident_07,room_6,Study,25,5,seated,0.55,0.0,-2.28,87.6,0.81,23.5,23.5,35.0,0.12,300.0,40.0,,,
young_mixed_t23p5_rh35,0.0,resident_08,room_11,Family Lounge West,12,10,seated,0.55,0.0,-2.19,84.4,0.82,23.5,23.5,35.0,0.12,300.0,40.0,,,
young_mixed_t23p5_rh35,0.0,resident_09,room_12,Family Lounge East,19,10,seated,0.55,0.0,-2.12,81.8,0.79,23.5,25.0,35.0,0.12,300.0,40.0,,,
young_mixed_t23p5_rh35,0.0,resident_10,room_8,Entry Closet,2,8,standing,0.45,0.0,-1.34,42.5,0.98,23.5,23.5,35.0,0.1,300.0,40.0,,,
young_mixed_t23p5_rh35,0.0,resident_11,room_9,Service Vestibule,3,11,standing,0.45,0.0,-1.16,33.2,0.96,23.5,25.0,35.0,0.1,300.0,40.0,,,
young_mixed_t23p5_rh35,0.0,resident_12,room_14,Guest Room,8,10,seated,0.55,0.0,-1.92,73.0,0.8,23.5,25.0,35.0,0.08,300.0,40.0,,,
young_mixed_t23p5_rh35,0.0,resident_13,room_15,Bath 2,22,10,standing,0.45,0.0,-0.87,20.8,1.0,23.5,25.0,45.0,0.08,300.0,40.0,,,
young_mixed_t23p5_rh35,0.0,resident_14,room_21,Bedroom 1,13,18,seated,0.55,0.0,-1.87,70.5,0.81,23.5,25.0,35.0,0.08,300.0,40.0,,,
young_mixed_t23p5_rh35,0.0,resident_15,room_22,Bedroom 2,18,18,seated,0.55,0.0,-2.65,96.1,0.72,23.5,25.0,35.0,0.08,300.0,40.0,,,
young_mixed_t23p5_rh35,0.0,resident_16,room_16,Bedroom 3,25,10,seated,0.55,0.0,-1.97,75.3,0.79,23.5,25.0,35.0,0.08,300.0,40.0,,,
young_mixed_t23p5_rh35,0.0,resident_17,room_19,West Bedroom Hall,14,13,standing,0.55,0.0,-1.95,74.4,0.84,23.5,23.5,35.0,0.1,300.0,40.0,,,
young_mixed_t23p5_rh35,0.0,resident_18,room_20,East Bedroom Hall,17,13,standing,0.55,0.0,-1.02,26.8,0.98,23.5,23.5,35.0,0.1,300.0,40.0,,,
young_mixed_t23p5_rh35,0.0,resident_19,room_17,Laundry,5,11,standing,0.45,0.0,-1.06,28.8,0.96,23.5,25.0,45.0,0.08,300.0,40.0,,,
young_mixed_t23p5_rh35,0.0,resident_20,room_18,Ensuite Bath,28,11,standing,0.45,0.0,-1.91,72.4,0.88,23.5,23.5,45.0,0.08,300.0,40.0,,,
young_mixed_t23p5_rh35,0.0,resident_21,room_23,Shared Bath,15,17,standing,0.45,0.0,-1.37,44.1,0.96,23.5,23.5,45.0,0.08,300.0,40.0,,,
young_mixed_t23p5_rh55,0.0,resident_01,room_0,Living Room,12,5,seated,0.55,0.0,-2.87,98.3,0.73,23.5,23.5,55.0,0.12,300.0,40.0,,,
young_mixed_t23p5_rh55,0.0,resident_02,room_1,Dining Room,20,5,seated,0.55,0.0,-3.16,99.6,0.7,23.5,23.5,55.0,0.12,300.0,40.0,,,
young_mixed_t23p5_rh55,0.0,resident_03,room_2,Primary Bedroom,28,6,seated,0.55,0.0,-2.02,77.5,0.79,23.5,24.0,55.0,0.08,300.0,40.0,,,
young_mixed_t23p5_rh55,0.0,resident_04,room_3,Kitchen,3,6,standing,0.45,0.0,-2.08,80.1,0.88,23.5,23.5,55.0,0.15,300.0,40.0,,,
young_mixed_t23p5_rh55,0.0,resident_05,room_4,Breakfast Nook,7,5,seated,0.55,0.0,-2.21,85.3,0.8,23.5,23.5,55.0,0.12,300.0,40.0,,,
young_mixed_t23p5_rh55,0.0,resident_06,room_5,Powder Room,15,5,standing,0.45,0.0,-1.13,32.1,0.98,23.5,23.5,55.0,0.1,300.0,40.0,,,
young_mixed_t23p5_rh55,0.0,resident_07,room_6,Study,25,5,seated,0.55,0.0,-2.09,80.8,0.81,23.5,23.5,55.0,0.12,300.0,40.0,,,
young_mixed_t23p5_rh55,0.0,resident_08,room_11,Family Lounge West,12,10,seated,0.55,0.0,-2.0,76.9,0.82,23.5,23.5,55.0,0.12,300.0,40.0,,,
young_mixed_t23p5_rh55,0.0,resident_09,room_12,Family Lounge East,19,10,seated,0.55,0.0,-1.93,73.4,0.79,23.5,25.0,55.0,0.12,300.0,40.0,,,
young_mixed_t23p5_rh55,0.0,resident_10,room_8,Entry Closet,2,8,standing,0.45,0.0,-1.19,34.6,0.98,23.5,23.5,55.0,0.1,300.0,40.0,,,
young_mixed_t23p5_rh55,0.0,resident_11,room_9,Service Vestibule,3,11,standing,0.45,0.0,-1.0,26.1,0.96,23.5,25.0,55.0,0.1,300.0,40.0,,,
young_mixed_t23p5_rh55,0.0,resident_12,room_14,Guest Room,8,10,seated,0.55,0.0,-1.73,63.4,0.8,23.5,25.0,55.0,0.08,300.0,40.0,,,
young_mixed_t23p5_rh55,0.0,resident_13,room_15,Bath 2,22,10,standing,0.45,0.0,-0.71,15.7,1.0,23.5,25.0,65.0,0.08,300.0,40.0,,,
young_mixed_t23p5_rh55,0.0,resident_14,room_21,Bedroom 1,13,18,seated,0.55,0.0,-1.68,60.8,0.81,23.5,25.0,55.0,0.08,300.0,40.0,,,
young_mixed_t23p5_rh55,0.0,resident_15,room_22,Bedroom 2,18,18,seated,0.55,0.0,-2.45,92.2,0.72,23.5,25.0,55.0,0.08,300.0,40.0,,,
young_mixed_t23p5_rh55,0.0,resident_16,room_16,Bedroom 3,25,10,seated,0.55,0.0,-1.78,65.9,0.79,23.5,25.0,55.0,0.08,300.0,40.0,,,
young_mixed_t23p5_rh55,0.0,resident_17,room_19,West Bedroom Hall,14,13,standing,0.55,0.0,-1.77,65.4,0.84,23.5,23.5,55.0,0.1,300.0,40.0,,,
young_mixed_t23p5_rh55,0.0,resident_18,room_20,East Bedroom Hall,17,13,standing,0.55,0.0,-0.86,20.7,0.98,23.5,23.5,55.0,0.1,300.0,40.0,,,
young_mixed_t23p5_rh55,0.0,resident_19,room_17,Laundry,5,11,standing,0.45,0.0,-0.9,22.3,0.96,23.5,25.0,65.0,0.08,300.0,40.0,,,
young_mixed_t23p5_rh55,0.0,resident_20,room_18,Ensuite Bath,28,11,standing,0.45,0.0,-1.73,63.5,0.88,23.5,23.5,65.0,0.08,300.0,40.0,,,
young_mixed_t23p5_rh55,0.0,resident_21,room_23,Shared Bath,15,17,standing,0.45,0.0,-1.21,36.0,0.96,23.5,23.5,65.0,0.08,300.0,40.0,,,
young_mixed_t23p5_rh75,0.0,resident_01,room_0,Living Room,12,5,seated,0.55,0.0,-2.66,96.2,0.73,23.5,23.5,75.0,0.12,300.0,40.0,,,
young_mixed_t23p5_rh75,0.0,resident_02,room_1,Dining Room,20,5,seated,0.55,0.0,-2.95,98.9,0.7,23.5,23.5,75.0,0.12,300.0,40.0,,,
young_mixed_t23p5_rh75,0.0,resident_03,room_2,Primary Bedroom,28,6,seated,0.55,0.0,-1.83,68.4,0.79,23.5,24.0,75.0,0.08,300.0,40.0,,,
young_mixed_t23p5_rh75,0.0,resident_04,room_3,Kitchen,3,6,standing,0.45,0.0,-1.9,72.3,0.88,23.5,23.5,75.0,0.15,300.0,40.0,,,
young_mixed_t23p5_rh75,0.0,resident_05,room_4,Breakfast Nook,7,5,seated,0.55,0.0,-2.02,77.8,0.8,23.5,23.5,75.0,0.12,300.0,40.0,,,
young_mixed_t23p5_rh75,0.0,resident_06,room_5,Powder Room,15,5,standing,0.45,0.0,-0.98,25.3,0.98,23.5,23.5,75.0,0.1,300.0,40.0,,,
young_mixed_t23p5_rh75,0.0,resident_07,room_6,Study,25,5,seated,0.55,0.0,-1.91,72.5,0.81,23.5,23.5,75.0,0.12,300.0,40.0,,,
young_mixed_t23p5_rh75,0.0,resident_08,room_11,Family Lounge West,12,10,seated,0.55,0.0,-1.82,68.0,0.82,23.5,23.5,75.0,0.12,300.0,40.0,,,
young_mixed_t23p5_rh75,0.0,resident_09,room_12,Family Lounge East,19,10,seated,0.55,0.0,-1.74,63.8,0.79,23.5,25.0,75.0,0.12,300.0,40.0,,,
young_mixed_t23p5_rh75,0.0,resident_10,room_8,Entry Closet,2,8,standing,0.45,0.0,-1.03,27.4,0.98,23.5,23.5,75.0,0.1,300.0,40.0,,,
young_mixed_t23p5_rh75,0.0,resident_11,room_9,Service Vestibule,3,11,standing,0.45,0.0,-0.84,19.9,0.96,23.5,25.0,75.0,0.1,300.0,40.0,,,
young_mixed_t23p5_rh75,0.0,resident_12,room_14,Guest Room,8,10,seated,0.55,0.0,-1.54,53.3,0.8,23.5,25.0,75.0,0.08,300.0,40.0,,,
young_mixed_t23p5_rh75,0.0,resident_13,room_15,Bath 2,22,10,standing,0.45,0.0,-0.56,11.6,1.0,23.5,25.0,85.0,0.08,300.0,40.0,,,
young_mixed_t23p5_rh75,0.0,resident_14,room_21,Bedroom 1,13,18,seated,0.55,0.0,-1.5,50.6,0.81,23.5,25.0,75.0,0.08,300.0,40.0,,,
young_mixed_t23p5_rh75,0.0,resident_15,room_22,Bedroom 2,18,18,seated,0.55,0.0,-2.24,86.3,0.72,23.5,25.0,75.0,0.08,300.0,40.0,,,
young_mixed_t23p5_rh75,0.0,resident_16,room_16,Bedroom 3,25,10,seated,0.55,0.0,-1.59,55.7,0.79,23.5,25.0,75.0,0.08,300.0,40.0,,,
young_mixed_t23p5_rh75,0.0,resident_17,room_19,West Bedroom Hall,14,13,standing,0.55,0.0,-1.59,55.8,0.84,23.5,23.5,75.0,0.1,300.0,40.0,,,
young_mixed_t23p5_rh75,0.0,resident_18,room_20,East Bedroom Hall,17,13,standing,0.55,0.0,-0.71,15.5,0.98,23.5,23.5,75.0,0.1,300.0,40.0,,,
young_mixed_t23p5_rh75,0.0,resident_19,room_17,Laundry,5,11,standing,0.45,0.0,-0.75,16.7,0.96,23.5,25.0,85.0,0.08,300.0,40.0,,,
young_mixed_t23p5_rh75,0.0,resident_20,room_18,Ensuite Bath,28,11,standing,0.45,0.0,-1.56,54.2,0.88,23.5,23.5,85.0,0.08,300.0,40.0,,,
young_mixed_t23p5_rh75,0.0,resident_21,room_23,Shared Bath,15,17,standing,0.45,0.0,-1.06,28.5,0.96,23.5,23.5,85.0,0.08,300.0,40.0,,,
young_mixed_t23p5_rh80,0.0,resident_01,room_0,Living Room,12,5,seated,0.55,0.0,-2.61,95.4,0.73,23.5,23.5,80.0,0.12,300.0,40.0,,,
young_mixed_t23p5_rh80,0.0,resident_02,room_1,Dining Room,20,5,seated,0.55,0.0,-2.9,98.6,0.7,23.5,23.5,80.0,0.12,300.0,40.0,,,
young_mixed_t23p5_rh80,0.0,resident_03,room_2,Primary Bedroom,28,6,seated,0.55,0.0,-1.78,65.9,0.79,23.5,24.0,80.0,0.08,300.0,40.0,,,
young_mixed_t23p5_rh80,0.0,resident_04,room_3,Kitchen,3,6,standing,0.45,0.0,-1.86,70.1,0.88,23.5,23.5,80.0,0.15,300.0,40.0,,,
young_mixed_t23p5_rh80,0.0,resident_05,room_4,Breakfast Nook,7,5,seated,0.55,0.0,-1.98,75.7,0.8,23.5,23.5,80.0,0.12,300.0,40.0,,,
young_mixed_t23p5_rh80,0.0,resident_06,room_5,Powder Room,15,5,standing,0.45,0.0,-0.94,23.7,0.98,23.5,23.5,80.0,0.1,300.0,40.0,,,
young_mixed_t23p5_rh80,0.0,resident_07,room_6,Study,25,5,seated,0.55,0.0,-1.86,70.2,0.81,23.5,23.5,80.0,0.12,300.0,40.0,,,
young_mixed_t23p5_rh80,0.0,resident_08,room_11,Family Lounge West,12,10,seated,0.55,0.0,-1.77,65.7,0.82,23.5,23.5,80.0,0.12,300.0,40.0,,,
young_mixed_t23p5_rh80,0.0,resident_09,room_12,Family Lounge East,19,10,seated,0.55,0.0,-1.69,61.2,0.79,23.5,25.0,80.0,0.12,300.0,40.0,,,
young_mixed_t23p5_rh80,0.0,resident_10,room_8,Entry Closet,2,8,standing,0.45,0.0,-0.99,25.8,0.98,23.5,23.5,80.0,0.1,300.0,40.0,,,
young_mixed_t23p5_rh80,0.0,resident_11,room_9,Service Vestibule,3,11,standing,0.45,0.0,-0.8,18.5,0.96,23.5,25.0,80.0,0.1,300.0,40.0,,,
young_mixed_t23p5_rh80,0.0,resident_12,room_14,Guest Room,8,10,seated,0.55,0.0,-1.5,50.7,0.8,23.5,25.0,80.0,0.08,300.0,40.0,,,
young_mixed_t23p5_rh80,0.0,resident_13,room_15,Bath 2,22,10,standing,0.45,0.0,-0.52,10.7,1.0,23.5,25.0,90.0,0.08,300.0,40.0,,,
young_mixed_t23p5_rh80,0.0,resident_14,room_21,Bedroom 1,13,18,seated,0.55,0.0,-1.45,48.1,0.81,23.5,25.0,80.0,0.08,300.0,40.0,,,
young_mixed_t23p5_rh80,0.0,resident_15,room_22,Bedroom 2,18,18,seated,0.55,0.0,-2.19,84.4,0.72,23.5,25.0,80.0,0.08,300.0,40.0,,,
young_mixed_t23p5_rh80,0.0,resident_16,room_16,Bedroom 3,25,10,seated,0.55,0.0,-1.54,53.2,0.79,23.5,25.0,80.0,0.08,300.0,40.0,,,
young_mixed_t23p5_rh80,0.0,resident_17,room_19,West Bedroom Hall,14,13,standing,0.55,0.0,-1.54,53.3,0.84,23.5,23.5,80.0,0.1,300.0,40.0,,,
young_mixed_t23p5_rh80,0.0,resident_18,room_20,East Bedroom Hall,17,13,standing,0.55,0.0,-0.67,14.4,0.98,23.5,23.5,80.0,0.1,300.0,40.0,,,
young_mixed_t23p5_rh80,0.0,resident_19,room_17,Laundry,5,11,standing,0.45,0.0,-0.71,15.5,0.96,23.5,25.0,90.0,0.08,300.0,40.0,,,
young_mixed_t23p5_rh80,0.0,resident_20,room_18,Ensuite Bath,28,11,standing,0.45,0.0,-1.52,51.9,0.88,23.5,23.5,90.0,0.08,300.0,40.0,,,
young_mixed_t23p5_rh80,0.0,resident_21,room_23,Shared Bath,15,17,standing,0.45,0.0,-1.02,26.8,0.96,23.5,23.5,90.0,0.08,300.0,40.0,,,
young_mixed_t25p0_rh35,0.0,resident_01,room_0,Living Room,12,5,seated,0.55,0.0,-2.31,88.5,0.73,25.0,25.0,35.0,0.12,300.0,40.0,,,
young_mixed_t25p0_rh35,0.0,resident_02,room_1,Dining Room,20,5,seated,0.55,0.0,-2.58,94.9,0.7,25.0,25.0,35.0,0.12,300.0,40.0,,,
young_mixed_t25p0_rh35,0.0,resident_03,room_2,Primary Bedroom,28,6,seated,0.55,0.0,-1.38,44.5,0.79,25.0,26.0,35.0,0.08,300.0,40.0,,,
young_mixed_t25p0_rh35,0.0,resident_04,room_3,Kitchen,3,6,standing,0.45,0.0,-1.56,54.3,0.88,25.0,25.0,35.0,0.15,300.0,40.0,,,
young_mixed_t25p0_rh35,0.0,resident_05,room_4,Breakfast Nook,7,5,seated,0.55,0.0,-1.71,62.3,0.8,25.0,25.0,35.0,0.12,300.0,40.0,,,
young_mixed_t25p0_rh35,0.0,resident_06,room_5,Powder Room,15,5,standing,0.45,0.0,-0.72,15.9,0.98,25.0,25.0,35.0,0.1,300.0,40.0,,,
young_mixed_t25p0_rh35,0.0,resident_07,room_6,Study,25,5,seated,0.55,0.0,-1.6,56.5,0.81,25.0,25.0,35.0,0.12,300.0,40.0,,,
young_mixed_t25p0_rh35,0.0,resident_08,room_11,Family Lounge West,12,10,seated,0.55,0.0,-1.52,52.0,0.82,25.0,25.0,35.0,0.12,300.0,40.0,,,
young_mixed_t25p0_rh35,0.0,resident_09,room_12,Family Lounge East,19,10,seated,0.55,0.0,-1.42,46.5,0.79,25.0,26.5,35.0,0.12,300.0,40.0,,,
young_mixed_t25p0_rh35,0.0,resident_10,room_8,Entry Closet,2,8,standing,0.45,0.0,-0.77,17.5,0.98,25.0,25.0,35.0,0.1,300.0,40.0,,,
young_mixed_t25p0_rh35,0.0,resident_11,room_9,Service Vestibule,3,11,standing,0.45,0.0,-0.56,11.6,0.96,25.0,26.5,35.0,0.1,300.0,40.0,,,
young_mixed_t25p0_rh35,0.0,resident_12,room_14,Guest Room,8,10,seated,0.55,0.0,-1.21,35.6,0.8,25.0,26.5,35.0,0.08,300.0,40.0,,,
young_mixed_t25p0_rh35,0.0,resident_13,room_15,Bath 2,22,10,standing,0.45,0.0,-0.26,6.4,1.0,25.0,26.5,45.0,0.08,300.0,40.0,,,
young_mixed_t25p0_rh35,0.0,resident_14,room_21,Bedroom 1,13,18,seated,0.55,0.0,-1.16,33.4,0.81,25.0,26.5,35.0,0.08,300.0,40.0,,,
young_mixed_t25p0_rh35,0.0,resident_15,room_22,Bedroom 2,18,18,seated,0.55,0.0,-1.85,69.7,0.72,25.0,26.5,35.0,0.08,300.0,40.0,,,
young_mixed_t25p0_rh35,0.0,resident_16,room_16,Bedroom 3,25,10,seated,0.55,0.0,-1.25,37.7,0.79,25.0,26.5,35.0,0.08,300.0,40.0,,,
young_mixed_t25p0_rh35,0.0,resident_17,room_19,West Bedroom Hall,14,13,standing,0.55,0.0,-1.31,40.8,0.84,25.0,25.0,35.0,0.1,300.0,40.0,,,
young_mixed_t25p0_rh35,0.0,resident_18,room_20,East Bedroom Hall,17,13,standing,0.55,0.0,-0.49,9.9,0.98,25.0,25.0,35.0,0.1,300.0,40.0,,,
young_mixed_t25p0_rh35,0.0,resident_19,room_17,Laundry,5,11,standing,0.45,0.0,-0.43,8.9,0.96,25.0,26.5,45.0,0.08,300.0,40.0,,,
young_mixed_t25p0_rh35,0.0,resident_20,room_18,Ensuite Bath,28,11,standing,0.45,0.0,-1.21,35.7,0.88,25.0,25.0,45.0,0.08,300.0,40.0,,,
young_mixed_t25p0_rh35,0.0,resident_21,room_23,Shared Bath,15,17,standing,0.45,0.0,-0.74,16.6,0.96,25.0,25.0,45.0,0.08,300.0,40.0,,,
young_mixed_t25p0_rh55,0.0,resident_01,room_0,Living Room,12,5,seated,0.55,0.0,-2.08,80.4,0.73,25.0,25.0,55.0,0.12,300.0,40.0,,,
young_mixed_t25p0_rh55,0.0,resident_02,room_1,Dining Room,20,5,seated,0.55,0.0,-2.35,89.6,0.7,25.0,25.0,55.0,0.12,300.0,40.0,,,
young_mixed_t25p0_rh55,0.0,resident_03,room_2,Primary Bedroom,28,6,seated,0.55,0.0,-1.17,34.0,0.79,25.0,26.0,55.0,0.08,300.0,40.0,,,
young_mixed_t25p0_rh55,0.0,resident_04,room_3,Kitchen,3,6,standing,0.45,0.0,-1.37,44.1,0.88,25.0,25.0,55.0,0.15,300.0,40.0,,,
young_mixed_t25p0_rh55,0.0,resident_05,room_4,Breakfast Nook,7,5,seated,0.55,0.0,-1.5,51.1,0.8,25.0,25.0,55.0,0.12,300.0,40.0,,,
young_mixed_t25p0_rh55,0.0,resident_06,room_5,Powder Room,15,5,standing,0.45,0.0,-0.55,11.4,0.98,25.0,25.0,55.0,0.1,300.0,40.0,,,
young_mixed_t25p0_rh55,0.0,resident_07,room_6,Study,25,5,seated,0.55,0.0,-1.4,45.5,0.81,25.0,25.0,55.0,0.12,300.0,40.0,,,
young_mixed_t25p0_rh55,0.0,resident_08,room_11,Family Lounge West,12,10,seated,0.55,0.0,-1.32,41.3,0.82,25.0,25.0,55.0,0.12,300.0,40.0,,,
young_mixed_t25p0_rh55,0.0,resident_09,room_12,Family Lounge East,19,10,seated,0.55,0.0,-1.21,35.7,0.79,25.0,26.5,55.0,0.12,300.0,40.0,,,
young_mixed_t25p0_rh55,0.0,resident_10,room_8,Entry Closet,2,8,standing,0.45,0.0,-0.6,12.5,0.98,25.0,25.0,55.0,0.1,300.0,40.0,,,
young_mixed_t25p0_rh55,0.0,resident_11,room_9,Service Vestibule,3,11,standing,0.45,0.0,-0.39,8.1,0.96,25.0,26.5,55.0,0.1,300.0,40.0,,,
young_mixed_t25p0_rh55,0.0,resident_12,room_14,Guest Room,8,10,seated,0.55,0.0,-1.0,26.2,0.8,25.0,26.5,55.0,0.08,300.0,40.0,,,
young_mixed_t25p0_rh55,0.0,resident_13,room_15,Bath 2,22,10,standing,0.45,0.0,-0.09,5.2,1.0,25.0,26.5,65.0,0.08,300.0,40.0,,,
young_mixed_t25p0_rh55,0.0,resident_14,room_21,Bedroom 1,13,18,seated,0.55,0.0,-0.96,24.4,0.81,25.0,26.5,55.0,0.08,300.0,40.0,,,
young_mixed_t25p0_rh55,0.0,resident_15,room_22,Bedroom 2,18,18,seated,0.55,0.0,-1.63,57.7,0.72,25.0,26.5,55.0,0.08,300.0,40.0,,,
young_mixed_t25p0_rh55,0.0,resident_16,room_16,Bedroom 3,25,10,seated,0.55,0.0,-1.04,27.9,0.79,25.0,26.5,55.0,0.08,300.0,40.0,,,
young_mixed_t25p0_rh55,0.0,resident_17,room_19,West Bedroom Hall,14,13,standing,0.55,0.0,-1.11,31.1,0.84,25.0,25.0,55.0,0.1,300.0,40.0,,,
young_mixed_t25p0_rh55,0.0,resident_18,room_20,East Bedroom Hall,17,13,standing,0.55,0.0,-0.32,7.1,0.98,25.0,25.0,55.0,0.1,300.0,40.0,,,
young_mixed_t25p0_rh55,0.0,resident_19,room_17,Laundry,5,11,standing,0.45,0.0,-0.26,6.4,0.96,25.0,26.5,65.0,0.08,300.0,40.0,,,
young_mixed_t25p0_rh55,0.0,resident_20,room_18,Ensuite Bath,28,11,standing,0.45,0.0,-1.02,27.0,0.88,25.0,25.0,65.0,0.08,300.0,40.0,,,
young_mixed_t25p0_rh55,0.0,resident_21,room_23,Shared Bath,15,17,standing,0.45,0.0,-0.57,11.8,0.96,25.0,25.0,65.0,0.08,300.0,40.0,,,
young_mixed_t25p0_rh75,0.0,resident_01,room_0,Living Room,12,5,seated,0.55,0.0,-1.86,70.1,0.73,25.0,25.0,75.0,0.12,300.0,40.0,,,
young_mixed_t25p0_rh75,0.0,resident_02,room_1,Dining Room,20,5,seated,0.55,0.0,-2.11,81.6,0.7,25.0,25.0,75.0,0.12,300.0,40.0,,,
young_mixed_t25p0_rh75,0.0,resident_03,room_2,Primary Bedroom,28,6,seated,0.55,0.0,-0.97,24.7,0.79,25.0,26.0,75.0,0.08,300.0,40.0,,,
young_mixed_t25p0_rh75,0.0,resident_04,room_3,Kitchen,3,6,standing,0.45,0.0,-1.19,34.6,0.88,25.0,25.0,75.0,0.15,300.0,40.0,,,
young_mixed_t25p0_rh75,0.0,resident_05,room_4,Breakfast Nook,7,5,seated,0.55,0.0,-1.3,40.1,0.8,25.0,25.0,75.0,0.12,300.0,40.0,,,
young_mixed_t25p0_rh75,0.0,resident_06,room_5,Powder Room,15,5,standing,0.45,0.0,-0.38,8.0,0.98,25.0,25.0,75.0,0.1,300.0,40.0,,,
young_mixed_t25p0_rh75,0.0,resident_07,room_6,Study,25,5,seated,0.55,0.0,-1.2,35.1,0.81,25.0,25.0,75.0,0.12,300.0,40.0,,,
young_mixed_t25p0_rh75,0.0,resident_08,room_11,Family Lounge West,12,10,seated,0.55,0.0,-1.12,31.4,0.82,25.0,25.0,75.0,0.12,300.0,40.0,,,
young_mixed_t25p0_rh75,0.0,resident_09,room_12,Family Lounge East,19,10,seated,0.55,0.0,-1.0,26.2,0.79,25.0,26.5,75.0,0.12,300.0,40.0,,,
